Mass,C,H,O,N,C13,S,P,Error,NeutralMass,MolForm,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,kmass,kdefect
449.1163268,0,0,0,0,0,0,0,0,450.1236032,NA,NA,NA,NA,NA,NA,448.61483949727625,0.3851605027237497
449.1203778,20,22,10,2,0,0,0,-0.464979664,450.1276542,C20H22N2O10,0.5,1.1,0.1,0,NA,448.6188859738935,0.381114026106502
449.1412448,17,26,12,2,0,0,0,0.117955788,450.1485212,C17H26N2O12,0.7058823529411765,1.5294117647058822,0.11764705882352941,0,NA,448.6397296736148,0.36027032638520495
449.1453714,22,26,10,0,0,0,0,-0.112895264,450.1526479,C22H26O10,0.45454545454545453,1.1818181818181819,0,0,NA,448.6438516658164,0.35614833418361513
449.1815754,23,30,9,0,0,0,0,0.290388234,450.1888518,C23H30O9,0.391304347826087,1.3043478260869565,0,0,NA,448.68001524010657,0.3199847598934298
449.1942819,31,30,1,0,0,1,0,0.393579714,450.2015584,C31H30OS,0.03225806451612903,0.967741935483871,0,0,NA,448.6927075519152,0.3072924480848087
449.1946494,31,30,1,0,0,1,0,-0.422535043,450.2019258,C31H30OS,0.03225806451612903,0.967741935483871,0,0,NA,448.6930746415614,0.3069253584386047
449.2028071,20,34,11,0,0,0,0,0.062928644,450.2100836,C20H34O11,0.55,1.7,0,0,NA,448.7012232326006,0.2987767673993744
449.2044601,22,42,1,0,0,4,0,0.243130539,450.2117365,C22H42OS4,0.045454545454545456,1.9090909090909092,0,0,NA,448.70287438684613,0.29712561315386665
449.2180039,24,34,8,0,0,0,0,0.194910279,450.2252803,C24H34O8,0.3333333333333333,1.4166666666666667,0,0,NA,448.716403063718,0.283596936281981
449.2182796,24,34,8,0,0,0,0,-0.417602903,450.2255561,C24H34O8,0.3333333333333333,1.4166666666666667,0,0,NA,448.716678455869,0.28332154413101307
449.2393002,21,38,10,0,0,0,0,-0.175999875,450.2465767,C21H38O10,0.47619047619047616,1.8095238095238095,0,0,NA,448.7376755840792,0.26232441592077294
449.254545,25,38,7,0,0,0,0,-0.150848437,450.2618215,C25H38O7,0.28,1.52,0,0,NA,448.75290336159935,0.24709663840064877
449.2548253,21,41,7,1,0,0,1,-0.082365116,450.2621018,C21H41NO7P,0.3333333333333333,1.9523809523809523,0.047619047619047616,0.047619047619047616,1,448.75318334861385,0.24681665138615472
449.2757408,22,42,9,0,0,0,0,-0.298254062,450.2830172,C22H42O9,0.4090909090909091,1.9090909090909092,0,0,NA,448.77407549417967,0.22592450582033052
450.0311959,18,13,13,1,0,0,0,0.481535132,451.0384723,C18H13NO13,0.7222222222222222,0.7222222222222222,0.05555555555555555,0,NA,449.5286870462661,0.47131295373390003
450.0314758,18,13,13,1,0,0,0,-0.13915177,451.0387523,C18H13NO13,0.7222222222222222,0.7222222222222222,0.05555555555555555,0,NA,449.5289666337273,0.47103336627270664
450.0427788,17,13,12,3,0,0,0,-0.293523253,451.0500553,C17H13N3O12,0.7058823529411765,0.7647058823529411,0.17647058823529413,0,NA,449.5402570126965,0.45974298730351393
450.0464537,22,13,10,1,0,0,0,0.477636704,451.0537302,C22H13NO10,0.45454545454545453,0.5909090909090909,0.045454545454545456,0,NA,449.5439278092703,0.4560721907296852
450.0467947,22,13,10,1,0,0,0,-0.278200668,451.0540711,C22H13NO10,0.45454545454545453,0.5909090909090909,0.045454545454545456,0,NA,449.5442684285067,0.45573157149328836
450.0677981,19,17,12,1,0,0,0,9.21071e-4,451.0750746,C19H17NO12,0.631578947368421,0.8947368421052632,0.05263157894736842,0,NA,449.56524837592264,0.43475162407736434
450.079017,18,17,11,3,0,0,0,0.033151204,451.0862934,C18H17N3O11,0.6111111111111112,0.9444444444444444,0.16666666666666666,0,NA,449.57645474879865,0.4235452512013467
450.0833099,19,20,9,2,0,0,1,0.123879918,451.0905864,C19H20N2O9P,0.47368421052631576,1.0526315789473684,0.10526315789473684,0.05263157894736842,2,449.5807428553082,0.4192571446918123
450.09302,14,29,9,1,0,3,0,0.321673732,451.1002964,C14H29NO9S3,0.6428571428571429,2.0714285714285716,0.07142857142857142,0,NA,449.59044211292377,0.4095578870762324
450.1042864,20,21,11,1,0,0,0,-0.226838095,451.1115628,C20H21NO11,0.55,1.05,0.05,0,NA,449.60169593276083,0.39830406723916667
450.1045877,16,24,11,2,0,0,1,-0.205149402,451.1118642,C16H24N2O11P,0.6875,1.5,0.125,0.0625,2,449.6019968963266,0.3980031036733749
450.1406088,21,25,10,1,0,0,0,-0.086939981,451.1478852,C21H25NO10,0.47619047619047616,1.1904761904761905,0.047619047619047616,0,NA,449.6379777748445,0.3620222251554992
450.1411045,17,28,10,2,0,0,1,-0.496223376,451.148381,C17H28N2O10P,0.5882352941176471,1.6470588235294117,0.11764705882352941,0.058823529411764705,2,449.6384729213415,0.3615270786585256
450.1766352,0,0,0,0,0,0,0,0,451.1839116,NA,NA,NA,NA,NA,NA,449.67396394744446,0.326036052555537
450.1769918,22,29,9,1,0,0,0,-0.081290841,451.1842682,C22H29NO9,0.4090909090909091,1.3181818181818181,0.045454545454545456,0,NA,449.6743201492617,0.32567985073831096
450.2132634,23,33,8,1,0,0,0,0.171128098,451.2205398,C23H33NO8,0.34782608695652173,1.434782608695652,0.043478260869565216,0,NA,449.7105512480691,0.2894487519308768
450.2626973,0,0,0,0,0,0,0,0,451.2699738,NA,NA,NA,NA,NA,NA,449.7599299497347,0.24007005026527395
451.0129003,22,12,9,0,0,1,0,0.055747385000000003,452.0201768,C22H12O9S,0.4090909090909091,0.5454545454545454,0,0,NA,450.5092952663629,0.4907047336370738
451.0132931,18,15,9,1,0,1,1,-0.125010801,452.0205696,C18H15NO9SP,0.5,0.8333333333333334,0.05555555555555555,0.05555555555555555,1,450.5096876277589,0.49031237224107826
451.0149244,0,0,0,0,0,0,0,0,452.0222009,NA,NA,NA,NA,NA,NA,450.5113171062348,0.48868289376520124
451.015463,18,12,14,0,0,0,0,-0.076086188,452.0227395,C18H12O14,0.7777777777777778,0.6666666666666666,0,0,NA,450.51185510482924,0.48814489517076254
451.0221805,33,8,1,0,0,1,0,0.282978064,452.029457,C33H8OS,0.030303030303030304,0.24242424242424243,0,0,NA,450.5185651040087,0.48143489599129907
451.0306285,22,12,11,0,0,0,0,0.124404995,452.037905,C22H12O11,0.5,0.5454545454545454,0,0,NA,450.5270036708964,0.47299632910358014
451.0400825,33,8,3,0,0,0,0,-0.032818011,452.047359,C33H8O3,0.09090909090909091,0.24242424242424243,0,0,NA,450.53644711447555,0.4635528855244502
451.0419962,21,12,10,2,0,0,0,-0.172593231,452.0492726,C21H12N2O10,0.47619047619047616,0.5714285714285714,0.09523809523809523,0,NA,450.5383586776211,0.46164132237890954
451.0517236,19,16,13,0,0,0,0,0.200250251,452.0590001,C19H16O13,0.6842105263157895,0.8421052631578947,0,0,NA,450.5480752159193,0.45192478408068837
451.0629528,18,16,12,2,0,0,0,0.209523006,452.0702293,C18H16N2O12,0.6666666666666666,0.8888888888888888,0.1111111111111111,0,NA,450.5592918772943,0.4407081227057006
451.0632549,18,16,12,2,0,0,0,-0.458620381,452.0705313,C18H16N2O12,0.6666666666666666,0.8888888888888888,0.1111111111111111,0,NA,450.55959363996675,0.4404063600332506
451.0670341,23,16,10,0,0,0,0,0.080116711,452.0743105,C23H16O10,0.43478260869565216,0.6956521739130435,0,0,NA,450.5633686200782,0.4366313799217778
451.0673371,19,19,10,1,0,0,1,0.097995073,452.0746135,C19H19NO10P,0.5263157894736842,1,0.05263157894736842,0.05263157894736842,1,450.5636712817457,0.43632871825428765
451.0882204,20,20,12,0,0,0,0,-0.045831711,452.0954968,C20H20O12,0.6,1,0,0,NA,450.5845312632664,0.41546873673360096
451.0995067,19,20,11,2,0,0,0,-0.162933082,452.1067832,C19H20N2O11,0.5789473684210527,1.0526315789473684,0.10526315789473684,0,NA,450.595804960883,0.40419503911698484
451.103188,12,27,11,3,0,1,1,-0.162976573,452.1104644,C12H27N3O11SP,0.9166666666666666,2.25,0.25,0.08333333333333333,3,450.5994821503105,0.4005178496894928
451.103667,24,20,9,0,0,0,0,-0.467137851,452.1109434,C24H20O9,0.375,0.8333333333333334,0,0,NA,450.5999606154548,0.4000393845452095
451.1069305,21,24,9,0,0,1,0,-0.23136584,452.114207,C21H24O9S,0.42857142857142855,1.1428571428571428,0,0,NA,450.6032204714016,0.39677952859841525
451.1072473,17,27,9,1,0,1,1,-0.243983238,452.1145238,C17H27NO9SP,0.5294117647058824,1.588235294117647,0.058823529411764705,0.058823529411764705,1,450.6035369176599,0.3964630823401194
451.1246875,21,24,11,0,0,0,0,-0.226407052,452.131964,C21H24O11,0.5238095238095238,1.1428571428571428,0,0,NA,450.62095764377676,0.3790423562232377
451.1357744,20,24,10,2,0,0,0,0.097527947,452.1430509,C20H24N2O10,0.5,1.2,0.1,0,NA,450.6320321640452,0.36796783595480065
451.1570143,17,28,12,2,0,0,0,-0.146750573,452.1642907,C17H28N2O12,0.7058823529411765,1.6470588235294117,0.11764705882352941,0,NA,450.6532483473831,0.3467516526168879
451.1609953,22,28,10,0,0,0,0,-0.054434066,452.1682717,C22H28O10,0.45454545454545453,1.2727272727272727,0,0,NA,450.65722490216297,0.3427750978370341
451.197285,23,32,9,0,0,0,0,0.157426466,452.2045614,C23H32O9,0.391304347826087,1.391304347826087,0,0,NA,450.6934740807597,0.3065259192403005
451.2102341,31,32,1,0,0,1,0,-0.276229665,452.2175106,C31H32OS,0.03225806451612903,1.032258064516129,0,0,NA,450.70640872167894,0.2935912783210597
451.21845,20,36,11,0,0,0,0,0.078638726,452.2257264,C20H36O11,0.55,1.8,0,0,NA,450.71461544773166,0.28538455226834003
451.2336742,24,36,8,0,0,0,0,0.149106361,452.2409507,C24H36O8,0.3333333333333333,1.5,0,0,NA,450.7298226482539,0.27017735174609925
451.2549419,21,40,10,0,0,0,0,-0.156709775,452.2622184,C21H40O10,0.47619047619047616,1.9047619047619047,0,0,NA,450.7510666005501,0.24893339944992476
451.270241,25,40,7,0,0,0,0,-0.251698806,452.2775175,C25H40O7,0.28,1.6,0,0,NA,450.7663486174383,0.23365138256167484
451.3064962,26,44,6,0,0,0,0,0.036549077,452.3137726,C26H44O6,0.23076923076923078,1.6923076923076923,0,0,NA,450.80256333455816,0.1974366654418418
452.0260268,21,11,11,1,0,0,0,-0.205349974,453.0333032,C21H11NO11,0.5238095238095238,0.5238095238095238,0.047619047619047616,0,NA,451.5212905002622,0.4787094997378176
452.0470115,18,15,13,1,0,0,0,0.114038152,453.0542879,C18H15NO13,0.7222222222222222,0.8333333333333334,0.05555555555555555,0,NA,451.5422517685587,0.4577482314413146
452.047269,18,15,13,1,0,0,0,-0.454377258,453.0545454,C18H15NO13,0.7222222222222222,0.8333333333333334,0.05555555555555555,0,NA,451.5425089810319,0.457491018968085
452.0528117,0,0,0,0,0,0,0,0,453.0600882,NA,NA,NA,NA,NA,NA,451.54804549200355,0.4519545079964473
452.0583041,17,15,12,3,0,0,0,-0.016806781,453.0655806,C17H15N3O12,0.7058823529411765,0.8823529411764706,0.17647058823529413,0,NA,451.55353175914064,0.4464682408593603
452.062359,22,15,10,1,0,0,0,-0.087645854,453.0696354,C22H15NO10,0.45454545454545453,0.6818181818181818,0.045454545454545456,0,NA,451.5575821314031,0.44241786859691956
452.0626275,18,18,10,2,0,0,1,0.00640285,453.0699039,C18H18N2O10P,0.5555555555555556,1,0.1111111111111111,0.05555555555555555,2,451.5578503315936,0.4421496684063868
452.083429,19,19,12,1,0,0,0,0.043214009,453.0907055,C19H19NO12,0.631578947368421,1,0.05263157894736842,0,NA,451.5786286044529,0.4213713955471121
452.0911072,17,26,10,0,0,1,1,0.100243722,453.0983836,C17H26O10SP,0.5882352941176471,1.5294117647058822,0,0.058823529411764705,0,451.58629823090615,0.4137017690938478
452.0946105,18,19,11,3,0,0,0,0.157733928,453.101887,C18H19N3O11,0.6111111111111112,1.0555555555555556,0.16666666666666666,0,NA,451.58979761909006,0.41020238090993644
452.0986709,23,19,9,1,0,0,0,0.074741149,453.1059473,C23H19NO9,0.391304347826087,0.8260869565217391,0.043478260869565216,0,NA,451.5938534852111,0.40614651478887254
452.1199019,20,23,11,1,0,0,0,-0.149544668,453.1271783,C20H23NO11,0.55,1.15,0.05,0,NA,451.6150607784869,0.38493922151309334
452.1201927,16,26,11,2,0,0,1,-0.10482123,453.1274692,C16H26N2O11P,0.6875,1.625,0.125,0.0625,2,451.615351253777,0.38464874622297884
452.1560775,21,27,10,1,0,0,0,0.313752109,453.1633539,C21H27NO10,0.47619047619047616,1.2857142857142858,0.047619047619047616,0,NA,451.6511959844887,0.34880401551129125
452.1564492,17,30,10,2,0,0,1,0.179847949,453.1637257,C17H30N2O10P,0.5882352941176471,1.7647058823529411,0.11764705882352941,0.058823529411764705,2,451.6515672694452,0.34843273055480495
452.1924115,22,31,9,1,0,0,0,0.427218728,453.199688,C22H31NO9,0.4090909090909091,1.4090909090909092,0.045454545454545456,0,NA,451.68748941361974,0.312510586380256
452.8492434,0,0,0,0,0,0,0,0,453.8565198,NA,NA,NA,NA,NA,NA,452.3435878892523,0.6564121107476808
452.8587066,10,14,4,0,0,8,0,-0.471772061,453.8659831,C10H14O4S8,0.4,1.4,0,0,NA,452.3530405225587,0.6469594774413281
452.9923785,21,10,10,0,0,1,0,-0.415051336,453.999655,C21H10O10S,0.47619047619047616,0.47619047619047616,0,0,NA,452.48656316332097,0.5134368366790341
453.009976,21,10,12,0,0,0,0,-0.058632441,454.0172524,C21H10O12,0.5714285714285714,0.47619047619047616,0,0,NA,452.5041410137953,0.49585898620472335
453.0102523,17,13,12,1,0,0,1,0.018018744,454.0175287,C17H13NO12P,0.7058823529411765,0.7647058823529411,0.058823529411764705,0.058823529411764705,1,452.5044170052762,0.4955829947238044
453.0212409,20,10,11,2,0,0,0,-0.128088141,454.0285173,C20H10N2O11,0.55,0.5,0.1,0,NA,452.5153933353073,0.48460666469270564
453.030992,18,14,14,0,0,0,0,0.191007414,454.0382684,C18H14O14,0.7777777777777778,0.7777777777777778,0,0,NA,452.52513354714193,0.47486645285806617
453.0312552,18,14,14,0,0,0,0,-0.388645719,454.0385316,C18H14O14,0.7777777777777778,0.7777777777777778,0,0,NA,452.52539645325044,0.47460354674956307
453.0423029,17,14,13,2,0,0,0,0.020212956,454.0495794,C17H14N2O13,0.7647058823529411,0.8235294117647058,0.11764705882352941,0,NA,452.5364318172899,0.46356818271010525
453.0463217,22,14,11,0,0,0,0,0.028839776,454.0535982,C22H14O11,0.5,0.6363636363636364,0,0,NA,452.54044612986195,0.45955387013805193
453.0465961,18,17,11,1,0,0,1,0.109839843,454.0538725,C18H17NO11P,0.6111111111111112,0.9444444444444444,0.05555555555555555,0.05555555555555555,1,452.54072022346446,0.45927977653553853
453.0572751,0,0,0,0,0,0,0,0,454.0645516,NA,NA,NA,NA,NA,NA,452.5513872991977,0.4486127008023004
453.0576929,21,14,10,2,0,0,0,-0.274673571,454.0649694,C21H14N2O10,0.47619047619047616,0.6666666666666666,0.09523809523809523,0,NA,452.55180463267845,0.44819536732154575
453.0673452,19,18,13,0,0,0,0,0.262112307,454.0746216,C19H18O13,0.6842105263157895,0.9473684210526315,0,0,NA,452.561446154834,0.43855384516598406
453.0715064,17,26,8,0,0,3,0,0.429374302,454.0787828,C17H26O8S3,0.47058823529411764,1.5294117647058822,0,0,NA,452.56560270840095,0.4343972915990548
453.0784889,18,18,12,2,0,0,0,0.459533731,454.0857654,C18H18N2O12,0.6666666666666666,1,0.1111111111111111,0,NA,452.5725774116791,0.4274225883208942
453.0788506,18,18,12,2,0,0,0,-0.336892736,454.086127,C18H18N2O12,0.6666666666666666,1,0.1111111111111111,0,NA,452.5729387078016,0.4270612921984025
453.0826057,23,18,10,0,0,0,0,0.252442645,454.0898822,C23H18O10,0.43478260869565216,0.782608695652174,0,0,NA,452.5766896148234,0.4233103851765918
453.0916764,26,18,4,2,0,1,0,-0.497275728,454.0989529,C26H18N2O4S,0.15384615384615385,0.6923076923076923,0.07692307692307693,0,NA,452.58575018639874,0.4142498136012591
453.0936512,0,0,0,0,0,0,0,0,454.1009277,NA,NA,NA,NA,NA,NA,452.5877227813194,0.4122772186805719
453.1014442,24,22,7,0,0,1,0,-0.214916547,454.1087207,C24H22O7S,0.2916666666666667,0.9166666666666666,0,0,NA,452.595507079586,0.4044929204139862
453.1037672,20,22,12,0,0,0,0,0.181721749,454.1110436,C20H22O12,0.6,1.1,0,0,NA,452.5978274857035,0.4021725142965238
453.1148972,19,22,11,2,0,0,0,0.409347262,454.1221737,C19H22N2O11,0.5789473684210527,1.1578947368421053,0.10526315789473684,0,NA,452.60894505784603,0.3910549421539713
453.1152612,19,22,11,2,0,0,0,-0.39215981,454.1225376,C19H22N2O11,0.5789473684210527,1.1578947368421053,0.10526315789473684,0,NA,452.6093086514004,0.39069134859960286
453.1190462,24,22,9,0,0,0,0,0.131272446,454.1263227,C24H22O9,0.375,0.9166666666666666,0,0,NA,452.6130894250356,0.3869105749644177
453.1193953,20,25,9,1,0,0,1,0.047579107,454.1266718,C20H25NO9P,0.45,1.25,0.05,0.05,1,452.6134381352274,0.38656186477260235
453.1249421,17,26,14,0,0,0,0,0.081450387,454.1322186,C17H26O14,0.8235294117647058,1.5294117647058822,0,0,NA,452.61897874162094,0.3810212583790644
453.1362279,16,26,13,2,0,0,0,-0.033976557,454.1435044,C16H26N2O13,0.8125,1.625,0.125,0,NA,452.63025193979587,0.369748060204131
453.1402776,21,26,11,0,0,0,0,-0.093404263,454.1475541,C21H26O11,0.5238095238095238,1.2380952380952381,0,0,NA,452.63429711786466,0.36570288213533786
453.1436388,18,30,11,0,0,1,0,-0.073664769,454.1509153,C18H30O11S,0.6111111111111112,1.6666666666666667,0,0,NA,452.63765456471873,0.36234543528127006
453.1726082,17,30,12,2,0,0,0,-0.02239235,454.1798846,C17H30N2O12,0.7058823529411765,1.7647058823529411,0.11764705882352941,0,NA,452.6665916172279,0.33340838277212015
453.1767155,22,30,10,0,0,0,0,-0.208755742,454.183992,C22H30O10,0.45454545454545453,1.3636363636363635,0,0,NA,452.67069433098,0.329305669020016
453.2130205,23,34,9,0,0,0,0,-0.031310729,454.2202969,C23H34O9,0.391304347826087,1.4782608695652173,0,0,NA,452.7069587924927,0.293041207507315
453.2493069,24,38,8,0,0,0,0,0.186858784,454.2565833,C24H38O8,0.3333333333333333,1.5833333333333333,0,0,NA,452.7432046747743,0.2567953252257098
453.2856481,25,42,7,0,0,0,0,0.28422021,454.2929246,C25H42O7,0.28,1.68,0,0,NA,452.77950529586565,0.22049470413435301
454.0166491,19,9,11,3,0,0,0,-0.477765539,455.0239255,C19H9N3O11,0.5789473684210527,0.47368421052631576,0.15789473684210525,0,NA,453.5096900536186,0.49030994638138736
454.0263272,17,13,14,1,0,0,0,0.001124242,455.0336036,C17H13NO14,0.8235294117647058,0.7647058823529411,0.058823529411764705,0,NA,453.5193573469657,0.48064265303429465
454.0416943,21,13,11,1,0,0,0,-0.242783504,455.0489707,C21H13NO11,0.5238095238095238,0.6190476190476191,0.047619047619047616,0,NA,453.53470728792456,0.46529271207543843
454.0529391,20,13,10,3,0,0,0,-0.267810595,455.0602155,C20H13N3O10,0.5,0.65,0.15,0,NA,453.54593953188044,0.4540604681195646
454.0625453,18,17,13,1,0,0,0,0.368828292,455.0698218,C18H17NO13,0.7222222222222222,0.9444444444444444,0.05555555555555555,0,NA,453.5555350055117,0.4444649944883281
454.0628236,18,17,13,1,0,0,0,-0.242557877,455.0701,C18H17NO13,0.7222222222222222,0.9444444444444444,0.05555555555555555,0,NA,453.55581299475944,0.44418700524056476
454.0776718,0,0,0,0,0,0,0,0,455.0849483,NA,NA,NA,NA,NA,NA,453.57064461512664,0.4293553848733609
454.078114,22,17,10,1,0,0,0,-0.318005419,455.0853905,C22H17NO10,0.45454545454545453,0.7727272727272727,0.045454545454545456,0,NA,453.5710863213622,0.42891367863779806
454.0888202,17,28,8,0,0,2,1,0.490525408,455.0960966,C17H28O8S2P,0.47058823529411764,1.6470588235294117,0,0.058823529411764705,0,453.5817805667236,0.41821943327641975
454.0990892,19,21,12,1,0,0,0,0.020769727,455.1063657,C19H21NO12,0.631578947368421,1.105263157894737,0.05263157894736842,0,NA,453.59203810026645,0.4079618997335501
454.1142524,23,21,9,1,0,0,0,0.225145859,455.1215288,C23H21NO9,0.391304347826087,0.9130434782608695,0.043478260869565216,0,NA,453.60718436890187,0.3928156310981308
454.1355014,20,25,11,1,0,0,0,-0.037785442,455.1427778,C20H25NO11,0.55,1.25,0.05,0,NA,453.6284096420787,0.37159035792132045
454.1433813,18,32,9,0,0,1,1,-0.424359581,455.1506578,C18H32O9SP,0.5,1.7777777777777777,0,0.05555555555555555,0,453.6362807433119,0.363719256688114
454.1719345,21,29,10,1,0,0,0,-0.14239094,455.179211,C21H29NO10,0.47619047619047616,1.380952380952381,0.047619047619047616,0,NA,453.6648020605537,0.33519793944628873
454.208614,18,36,9,2,0,0,1,-0.10473935,455.2158904,C18H36N2O9P,0.5,2,0.1111111111111111,0.05555555555555555,2,453.70144060389634,0.29855939610365567
454.8318558,0,0,0,0,0,0,0,0,455.8391323,NA,NA,NA,NA,NA,NA,454.3239864865347,0.6760135134653069
454.847733,0,0,0,0,0,0,0,0,455.8550095,NA,NA,NA,NA,NA,NA,454.33984595791134,0.6601540420886636
455.0100513,26,7,4,3,0,0,1,0.197290866,456.0173278,C26H7N3O4P,0.15384615384615385,0.2692307692307692,0.11538461538461539,0.038461538461538464,3,454.5019830118474,0.4980169881525853
455.0256348,21,12,12,0,0,0,0,-0.077742207,456.0329113,C21H12O12,0.5714285714285714,0.5714285714285714,0,0,NA,454.5175491111721,0.48245088882788423
455.0258977,17,15,12,1,0,0,1,0.028157426,456.0331741,C17H15NO12P,0.7058823529411765,0.8823529411764706,0.058823529411764705,0.058823529411764705,1,454.51781171761564,0.4821882823843566
455.0367891,20,12,11,2,0,0,0,0.095871613,456.0440655,C20H12N2O11,0.55,0.6,0.1,0,NA,454.52869095618115,0.47130904381884875
455.0370812,16,15,11,3,0,0,1,0.137546866,456.0443576,C16H15N3O11P,0.6875,0.9375,0.1875,0.0625,3,454.5289827300196,0.4710172699803934
455.0467227,18,16,14,0,0,0,0,0.01337366,456.0539991,C18H16O14,0.7777777777777778,0.8888888888888888,0,0,NA,454.5386134642346,0.46138653576542765
455.0578153,17,16,13,2,0,0,0,0.321956106,456.0650918,C17H16N2O13,0.7647058823529411,0.9411764705882353,0.11764705882352941,0,NA,454.54969367813834,0.4503063218616603
455.0620966,22,16,11,0,0,0,0,-0.245003833,456.0693731,C22H16O11,0.5,0.7272727272727273,0,0,NA,454.55397019760056,0.4460298023994369
455.0732621,21,16,10,2,0,0,0,-0.096092438,456.0805386,C21H16N2O10,0.47619047619047616,0.7619047619047619,0.09523809523809523,0,NA,454.5651232301035,0.4348767698965048
455.0831821,19,20,13,0,0,0,0,-0.148672321,456.0904585,C19H20O13,0.6842105263157895,1.0526315789473684,0,0,NA,454.5750321533428,0.42496784665718224
455.0985841,23,20,10,0,0,0,0,-0.46841661,456.1058605,C23H20O10,0.43478260869565216,0.8695652173913043,0,0,NA,454.59041695533205,0.40958304466795425
455.1018126,20,24,10,0,0,1,0,-0.157952389,456.109089,C20H24O10S,0.5,1.2,0,0,NA,454.59364185036014,0.40635814963985695
455.1194919,20,24,12,0,0,0,0,0.017237568,456.1267684,C20H24O12,0.6,1.2,0,0,NA,454.6113014094958,0.3886985905041911
455.1346472,24,24,9,0,0,0,0,0.238417419,456.1419236,C24H24O9,0.375,1,0,0,NA,454.62643978695246,0.37356021304753995
455.1349394,24,24,9,0,0,0,0,-0.402158814,456.1422158,C24H24O9,0.375,1,0,0,NA,454.6267316606793,0.3732683393207026
455.1405029,17,28,14,0,0,0,0,0.27667042,456.1477794,C17H28O14,0.8235294117647058,1.6470588235294117,0,0,NA,454.63228894842547,0.3677110515745312
455.1407413,17,28,14,0,0,0,0,-0.245752029,456.1480177,C17H28O14,0.8235294117647058,1.6470588235294117,0,0,NA,454.6325270822259,0.3674729177740801
455.1557987,21,28,11,0,0,0,0,0.189774873,456.1630752,C21H28O11,0.5238095238095238,1.3333333333333333,0,0,NA,454.64756766899853,0.35243233100146654
455.1711815,25,28,8,0,0,0,0,-0.087825753,456.1784579,C25H28O8,0.32,1.12,0,0,NA,454.66293329242666,0.33706670757334223
455.176884,18,32,13,0,0,0,0,0.286353243,456.1841605,C18H32O13,0.7222222222222222,1.7777777777777777,0,0,NA,454.6686294249642,0.33137057503580536
455.1922615,22,32,10,0,0,0,0,0.020310554,456.199538,C22H32O10,0.45454545454545453,1.4545454545454546,0,0,NA,454.6839897543103,0.3160102456897107
455.2287288,23,36,9,0,0,0,0,-0.158959194,456.2360053,C23H36O9,0.391304347826087,1.565217391304348,0,0,NA,454.72041633459736,0.27958366540264024
455.243756,27,36,6,0,0,0,0,0.342763924,456.2510325,C27H36O6,0.2222222222222222,1.3333333333333333,0,0,NA,454.7354267550916,0.26457324490837664
455.251263,0,0,0,0,0,0,0,0,456.2585395,NA,NA,NA,NA,NA,NA,454.7429253727083,0.2570746272916722
455.2651888,24,40,8,0,0,0,0,-0.3221896,456.2724653,C24H40O8,0.3333333333333333,1.6666666666666667,0,0,NA,454.7568356230356,0.24316437696438697
455.277957,0,0,0,0,0,0,0,0,456.2852335,NA,NA,NA,NA,NA,NA,454.7695895659495,0.23041043405049777
455.2806361,24,43,5,1,0,0,1,-0.059292289,456.2879125,C24H43NO5P,0.20833333333333334,1.7916666666666667,0.041666666666666664,0.041666666666666664,1,454.77226567444245,0.2277343255575488
455.3015688,25,44,7,0,0,0,0,-0.310135169,456.3088453,C25H44O7,0.28,1.76,0,0,NA,454.79317500080265,0.20682499919735164
456.0205839,0,0,0,0,0,0,0,0,457.0278603,NA,NA,NA,NA,NA,NA,455.51138724211864,0.4886127578813557
456.0208521,20,11,12,1,0,0,0,-0.008236232,457.0281286,C20H11NO12,0.6,0.55,0.05,0,NA,455.5116551426441,0.48834485735591215
456.0417697,17,15,14,1,0,0,0,0.4551992,457.0490461,C17H15NO14,0.8235294117647058,0.8823529411764706,0.058823529411764705,0,NA,455.532549385865,0.46745061413497524
456.0420578,17,15,14,1,0,0,0,-0.17517492,457.0493343,C17H15NO14,0.8235294117647058,0.8823529411764706,0.058823529411764705,0,NA,455.53283716417,0.4671628358299813
456.0570892,21,15,11,1,0,0,0,0.316562537,457.0643656,C21H15NO11,0.5238095238095238,0.7142857142857143,0.047619047619047616,0,NA,455.5478517799745,0.45214822002549226
456.0573695,21,15,11,1,0,0,0,-0.296661247,457.0646459,C21H15NO11,0.5238095238095238,0.7142857142857143,0.047619047619047616,0,NA,455.548131766989,0.4518682330109982
456.0648914,19,22,9,0,0,1,1,0.101563743,457.0721679,C19H22O9SP,0.47368421052631576,1.1578947368421053,0,0.05263157894736842,0,455.5556452679683,0.44435473203168385
456.0683877,20,15,10,3,0,0,0,0.173994699,457.0756642,C20H15N3O10,0.5,0.75,0.15,0,NA,455.5591376639685,0.4408623360315005
456.0783107,18,19,13,1,0,0,0,0.11491226,457.0855872,C18H19NO13,0.7222222222222222,1.0555555555555556,0.05555555555555555,0,NA,455.569049583858,0.430950416142025
456.0785845,18,19,13,1,0,0,0,-0.484113865,457.085861,C18H19NO13,0.7222222222222222,1.0555555555555556,0.05555555555555555,0,NA,455.5693230781305,0.43067692186951945
456.086251,16,26,11,0,0,1,1,-0.402036958,457.0935274,C16H26O11SP,0.6875,1.625,0,0.0625,0,455.5769810176481,0.4230189823518913
